Source,Target,Weight
WO2014159356-A1,US10954490-B2,1.0
WO2014159356-A1,US10174289-B2,1.0
WO2014159356-A1,US11591572-B2,1.0
WO2014159356-A1,US10597633-B2,1.0
WO2014159356-A1,CN109415685-A,1.0
WO2014159356-A1,CN109844098-A,1.0
WO2014159356-A1,US2019078055-A1,1.0
WO2014159356-A1,US11034935-B2,1.0
WO2014159356-A1,US10041047-B2,1.0
WO2014159356-A1,US11561178-B2,1.0
WO2014159356-A1,US11692160-B2,1.0
WO2014159356-A1,CN109415685-B,1.0
WO2018091677-A1,EP3888715-A4,1.0
WO2018091677-A1,EP3976070-A4,1.0
CN109415680-A,CN110878286-B,1.0
CN109415680-A,CN113528425-A,1.0
CN109415680-A,CN114829581-A,1.0
CN109415680-A,CN114829582-A,1.0
CN109415680-A,CN113528425-B,1.0
CN109415680-A,CN114502722-A,1.0
CN115063360-A,CN116012838-B,1.0
US20030031829-A1,US11661574-B2,1.0
US3883393-A,US5605835-A,1.0
US3883393-A,US5981211-A,1.0
US20110206645-A1,US8293223-B2,1.0
US20110206645-A1,US8435788-B2,1.0
CN113755426-A,CN116590235-B,1.0
US5599675-A,US11434524-B2,1.0
US5599675-A,US11624086-B2,1.0
WO2007145612-A1,US11434524-B2,1.0
WO2007145612-A1,US11624086-B2,1.0
EP2881465-A4,US11434524-B2,1.0
EP2881465-A4,US11624086-B2,1.0
US20020197240-A1,US2010095388-A1,1.0
US20150315157-A1,US10694739-B2,1.0
US20150315157-A1,US9986733-B2,1.0
US20150315157-A1,US11510407-B2,1.0
US20110217271-A1,US8293223-B2,1.0
US20110217271-A1,US8435788-B2,1.0
US20060252044-A1,US11661574-B2,1.0
JP2014233281-A,US11767515-B2,1.0
US8940331-B2,US10694739-B2,1.0
US8940331-B2,US9986733-B2,1.0
US8940331-B2,US11510407-B2,1.0
US20080175824-A1,US8293223-B2,1.0
US20080175824-A1,US8435788-B2,1.0
CN106574242-A,CN114829581-A,1.0
US20090036382-A1,US10041046-B2,1.0
US20090036382-A1,US10954490-B2,1.0
US20090036382-A1,US10041047-B2,1.0
WO2049827-A,JP5993387-B2,1.0
US20180127694-A1,WO2023020599-A1,1.0
US6054100-A,US11261414-B2,1.0
US10479977-B2,US11767515-B2,1.0
US10479977-B2,US11053477-B2,1.0
US10479977-B2,US11066650-B2,1.0
US20170335410-A1,US11434524-B2,1.0
US20170335410-A1,US11624086-B2,1.0
US7326572-B2,US11767515-B2,1.0
US7326572-B2,US11053477-B2,1.0
US7326572-B2,US11066650-B2,1.0
US7326572-B2,US10174289-B2,1.0
US7326572-B2,EP3712254-A1,1.0
EP220044-A,EP3884935-A1,1.0
EP220044-A,EP3884935-B1,1.0
US3988464-A,EP3884935-A1,1.0
US3988464-A,EP3884935-B1,1.0
EP3768823-A4,US11473061-B2,1.0
US20170107469-A1,US11767515-B2,1.0
US20170107469-A1,US2021403844-A1,1.0
US20170107469-A1,US11053477-B2,1.0
US20170107469-A1,US11066650-B2,1.0
US20170107469-A1,US10174289-B2,1.0
US20170107469-A1,CN111971558-A,1.0
DE3038166-A,EP3884935-A1,1.0
DE3038166-A,EP3884935-B1,1.0
US20030032034-A1,US10947510-B2,1.0
US20030032034-A1,US9765301-B2,1.0
US20030032034-A1,US11034935-B2,1.0
FR1598245-A,US11773359-B2,1.0
FR1598245-A,US10954482-B2,1.0
WO1998015355-A2,US11661574-B2,1.0
US5308751-A,US11434524-B2,1.0
US5308751-A,US11624086-B2,1.0
US20080131410-A1,US2005019908-A1,1.0
US20080131410-A1,US7468276-B2,1.0
US20080131410-A1,US8293223-B2,1.0
US20080131410-A1,US8435788-B2,1.0
US6231880-B1,US7468276-B2,1.0
US6231880-B1,US8293223-B2,1.0
US6231880-B1,US2003032179-A1,1.0
US6231880-B1,US7255879-B2,1.0
CN104146794-A,CN107427537-A,1.0
US20070066618-A1,EP3884935-A1,1.0
US20070066618-A1,EP3884935-B1,1.0
EP150937-A,EP3884935-A1,1.0
EP150937-A,EP3884935-B1,1.0
US20140065597-A1,US11629319-B2,1.0
US8673842-B2,US10694739-B2,1.0
US8673842-B2,US9986733-B2,1.0
US8673842-B2,US11510407-B2,1.0
CN108368484-A,CN113631034-A,1.0
CN110438157-A,CN111197030-B,1.0
US6673620-B1,US11624086-B2,1.0
WO2009148512-A2,US11661574-B2,1.0
WO2022099037-A1,US11434524-B2,1.0
WO2022099037-A1,US11624086-B2,1.0
US20100120015-A1,US2010260847-A1,1.0
US20100120015-A1,US8293223-B2,1.0
US20100120015-A1,US8435788-B2,1.0
US20110165570-A1,US11760977-B2,1.0
US20110165570-A1,US11685901-B2,1.0
EP96517-A,EP3884935-A1,1.0
EP96517-A,EP3884935-B1,1.0
US20030118559-A1,US11559607-B2,1.0
CN104531611-A,CN107970435-B,1.0
WO2004111014-A1,US11035852-B2,1.0
WO2004111014-A1,US10006904-B2,1.0
WO2004111014-A1,EP3045912-A1,1.0
US20130052712-A1,US11478571-B2,1.0
CN112080471-A,CN113125689-B,1.0
US5827735-A,US11577002-B2,1.0
US5827735-A,US7468276-B2,1.0
US5827735-A,US8293223-B2,1.0
US5827735-A,US2003032179-A1,1.0
US5827735-A,US7255879-B2,1.0
US5993429-A,US7468276-B2,1.0
US5993429-A,US8293223-B2,1.0
US5993429-A,US2003032179-A1,1.0
US5993429-A,US7255879-B2,1.0
US6379953-B1,US2005019908-A1,1.0
US6379953-B1,US2010260847-A1,1.0
US6379953-B1,US7468276-B2,1.0
US6379953-B1,US8293223-B2,1.0
US6379953-B1,US8435788-B2,1.0
US10927403-B2,US11434524-B2,1.0
US10927403-B2,US11624086-B2,1.0
US20050245508-A1,US10041046-B2,1.0
US20050245508-A1,US10954490-B2,1.0
US20050245508-A1,US10041047-B2,1.0
US20060199183-A1,US11434524-B2,1.0
US20060199183-A1,US11624086-B2,1.0
US20140336383-A1,US10694739-B2,1.0
US20140336383-A1,US9986733-B2,1.0
US20140336383-A1,US11510407-B2,1.0
US7405281-B2,US11434524-B2,1.0
US7405281-B2,US11624086-B2,1.0
US20190006707-A1,US11661574-B2,1.0
CN1680604-A,US11434524-B2,1.0
CN1680604-A,US11624086-B2,1.0
CN103898047-A,CN111565798-A,1.0
US20100076048-A1,EP3884935-A1,1.0
US20100076048-A1,EP3884935-B1,1.0
US20060134669-A1,US11624086-B2,1.0
US5141931-A,EP3884935-A1,1.0
US5141931-A,EP3884935-B1,1.0
DE1470341-A1,EP3884935-A1,1.0
US20190309354-A1,US11434524-B2,1.0
US20190309354-A1,US11624086-B2,1.0
CN104768586-A,CN112111444-B,1.0
US20200080136-A1,US11434524-B2,1.0
US20200080136-A1,US11624086-B2,1.0
US8932544-B2,US11661574-B2,1.0
US5858309-A,US11661574-B2,1.0
US20100111908-A1,US11083754-B2,1.0
CN109152797-A,CN113840907-A,1.0
US20120065081-A1,US11434524-B2,1.0
US20120065081-A1,US11624086-B2,1.0
US7498171-B2,US2010260847-A1,1.0
US7498171-B2,US8293223-B2,1.0
US7498171-B2,US8435788-B2,1.0
US20220195394-A1,US11767514-B2,1.0
US20170296621-A1,US11767515-B2,1.0
US20170296621-A1,US11053477-B2,1.0
US20170296621-A1,US11066650-B2,1.0
US20170296621-A1,US10174289-B2,1.0
US5354305-A,EP2700309-A1,1.0
US5354305-A,EP2702871-A1,1.0
US5354305-A,EP3412322-A1,1.0
WO1999044063-A3,US11434524-B2,1.0
CN105936888-A,CN114829581-A,1.0
WO2016138496-A1,US11434524-B2,1.0
WO2016138496-A1,US11624086-B2,1.0
KR2007033685-A1,US11692160-B2,1.0
US20090246875-A1,EP3223831-B1,1.0
CN207057848-U,WO2023020599-A1,1.0
CN207057848-U,CN113773959-B,1.0
US20170348433-A1,US11767515-B2,1.0
US20170348433-A1,US11053477-B2,1.0
US20170348433-A1,US11066650-B2,1.0
US20170348433-A1,US10174289-B2,1.0
US7696161-B2,US10694739-B2,1.0
US7696161-B2,US9986733-B2,1.0
US7696161-B2,US11510407-B2,1.0
US9574230-B2,US11434524-B2,1.0
US9574230-B2,US11624086-B2,1.0
US7541431-B2,US10947510-B2,1.0
US7541431-B2,US9765301-B2,1.0
US7541431-B2,US11034935-B2,1.0
CN2186755-Y,US11661574-B2,1.0
US5192312-A,EP3246396-A1,1.0
US5192312-A,US7311904-B2,1.0
US5192312-A,US2008131966-A1,1.0
US5192312-A,US2010260847-A1,1.0
US5192312-A,US2002160510-A1,1.0
US5192312-A,EP2316463-A1,1.0
US5192312-A,EP2338983-A1,1.0
US5192312-A,EP2793912-B1,1.0
US5192312-A,US8435788-B2,1.0
US20210207202-A1,US11434524-B2,1.0
US20210207202-A1,US11624086-B2,1.0
WO2003029437-A2,US10947510-B2,1.0
WO2003029437-A2,US9765301-B2,1.0
WO2003029437-A2,US11034935-B2,1.0
US8624016-B2,US11434524-B2,1.0
US8624016-B2,US11624086-B2,1.0
US20090192044-A1,US11624086-B2,1.0
WO1991006667-A,EP3246396-A1,1.0
WO1991006667-A,EP2316919-A1,1.0
WO1991006667-A,EP2336299-A1,1.0
WO1991006667-A,EP2316918-A1,1.0
WO1991006667-A,EP2336300-A1,1.0
WO1991006667-A,US7468276-B2,1.0
WO1991006667-A,EP2316463-A1,1.0
WO1991006667-A,EP2338983-A1,1.0
WO1991006667-A,US8293223-B2,1.0
WO1991006667-A,US8435788-B2,1.0
WO1991006667-A,EP2314673-A1,1.0
WO1991006667-A,EP2336301-A1,1.0
WO1991006667-A,US7255879-B2,1.0
US20030021792-A1,US11773359-B2,1.0
US20030021792-A1,US10472612-B2,1.0
US20030021792-A1,US10655098-B2,1.0
US20030021792-A1,US10954482-B2,1.0
US20090321262-A1,US11624086-B2,1.0
US20080112995-A1,US11559607-B2,1.0
CN105247044-A,CN109415704-A,1.0
CN105247044-A,CN109415704-B,1.0
US4942-A,EP2316463-A1,1.0
WO2012168003-A1,US11624086-B2,1.0
US20170335283-A1,US11767515-B2,1.0
US20170335283-A1,US11053477-B2,1.0
US20170335283-A1,US11066650-B2,1.0
US20170335283-A1,US10174289-B2,1.0
US4338397-A,EP3313863-B1,1.0
CN103732733-A,CN112424333-A,1.0
US6334968-B1,US9127254-B2,1.0
US6334968-B1,US2010145470-A1,1.0
KR2014113139-A,US11661574-B2,1.0
WO2012006477-A1,EP3030252-B1,1.0
WO2012006477-A1,EP3884935-A1,1.0
WO2012006477-A1,WO2015021358-A3,1.0
WO2012006477-A1,EP3492106-B1,1.0
WO2012006477-A1,US11813304-B2,1.0
WO2012006477-A1,EP3884935-B1,1.0
WO2013025969-A1,EP3884935-A1,1.0
WO2013025969-A1,WO2015021358-A3,1.0
WO2013025969-A1,US11813304-B2,1.0
WO1995009624-A1,EP3884935-A1,1.0
WO1995009624-A1,EP3884935-B1,1.0
US20160070091-A1,US11841491-B2,1.0
WO2021236625-A1,US11434524-B2,1.0
WO2021236625-A1,US11624086-B2,1.0
US4839280-A,US11773359-B2,1.0
US4839280-A,US10472612-B2,1.0
US4839280-A,US10655098-B2,1.0
US4839280-A,US10954482-B2,1.0
JP2007014297-A,US11434524-B2,1.0
JP2007014297-A,US11624086-B2,1.0
US6969488-B2,US11624086-B2,1.0
WO2018011558-A1,US11767515-B2,1.0
WO2018011558-A1,US11053477-B2,1.0
WO2018011558-A1,US11066650-B2,1.0
WO2018011558-A1,US10174289-B2,1.0
WO2012159089-A1,US11434524-B2,1.0
WO2012159089-A1,US11624086-B2,1.0
US20160236415-A1,US11767514-B2,1.0
US20040015781-A1,US10041046-B2,1.0
US20040015781-A1,US10954490-B2,1.0
US20040015781-A1,US10041047-B2,1.0
US6306575-B1,US7468276-B2,1.0
US6306575-B1,US8293223-B2,1.0
US6306575-B1,US2003032179-A1,1.0
US6306575-B1,US7255879-B2,1.0
US7993916-B2,US11767515-B2,1.0
US7993916-B2,US11053477-B2,1.0
US7993916-B2,US11066650-B2,1.0
US7993916-B2,US10174289-B2,1.0
WO2015076388-A1,US11767515-B2,1.0
WO2015076388-A1,US11053477-B2,1.0
WO2015076388-A1,US11066650-B2,1.0
WO2015076388-A1,US10174289-B2,1.0
US20040132184-A1,US11299714-B2,1.0
US20120088693-A1,US11773359-B2,1.0
US20120088693-A1,US10472612-B2,1.0
US20120088693-A1,US10655098-B2,1.0
US20120088693-A1,US10954482-B2,1.0
JP2009017810-A,US11661574-B2,1.0
WO2014044724-A1,US11434524-B2,1.0
WO2014044724-A1,US11624086-B2,1.0
WO2017110724-A1,CN111770989-A,1.0
WO2017110724-A1,EP4047082-A4,1.0
EP2623587-A1,US11643632-B2,1.0
EP2623587-A1,FR3094012-A1,1.0
US20140193458-A1,US11679148-B2,1.0
US10829803-B2,US11434524-B2,1.0
US10829803-B2,US11624086-B2,1.0
US6958132-B2,EP3639925-B1,1.0
US6958132-B2,WO2020079434-A1,1.0
US20120065123-A1,US10694739-B2,1.0
US20120065123-A1,US9986733-B2,1.0
US20120065123-A1,US11510407-B2,1.0
US20200190456-A1,US11732226-B2,1.0
CN107217039-A,CN114790446-B,1.0
CN107217039-A,CN113481162-B,1.0
CN107217039-A,CN113943755-B,1.0
WO2019060518-A1,EP3949730-A4,1.0
WO2004027016-A1,US11643632-B2,1.0
WO2004027016-A1,FR3094012-A1,1.0
WO2012178215-A1,EP4177335-A1,1.0
WO2012178215-A1,US11767515-B2,1.0
WO2012178215-A1,EP3452578-A4,1.0
WO2012178215-A1,US11053477-B2,1.0
WO2012178215-A1,US11066650-B2,1.0
WO2012178215-A1,EP3452578-B1,1.0
WO2012178215-A1,CN109415685-A,1.0
WO2012178215-A1,CN109415685-B,1.0
WO1996000218-A1,EP3884935-A1,1.0
WO1996000218-A1,EP3884935-B1,1.0
WO2011143511-A2,CN108779437-A,1.0
WO2011143511-A2,US10041046-B2,1.0
WO2011143511-A2,US10954490-B2,1.0
US20180209731-A1,US11261414-B2,1.0
CN108367099-A,CN111471643-B,1.0
US20130023460-A1,CN105960411-A,1.0
US20130023460-A1,US10179194-B2,1.0
US20050058629-A1,US2005019908-A1,1.0
US20050058629-A1,US7311904-B2,1.0
US20050058629-A1,US2008131966-A1,1.0
US20050058629-A1,US2010260847-A1,1.0
US20050058629-A1,US2002160510-A1,1.0
US20050058629-A1,US7468276-B2,1.0
US20050058629-A1,US8293223-B2,1.0
US20050058629-A1,US8435788-B2,1.0
US20080300278-A1,US11661574-B2,1.0
CN109844097-A,CN115261302-B,1.0
US3800792-A,EP2700309-A1,1.0
US3800792-A,EP2702871-A1,1.0
US3800792-A,EP3412322-A1,1.0
CN110903976-A,CN111690615-B,1.0
US20230029554-A1,CN116751749-B,1.0
CN110387351-A,CN111925988-B,1.0
US20120135446-A1,US11773359-B2,1.0
US20120135446-A1,US10472612-B2,1.0
US20120135446-A1,US10655098-B2,1.0
US20120135446-A1,US10954482-B2,1.0
US7914981-B2,US11434524-B2,1.0
US7914981-B2,US11624086-B2,1.0
US20100009871-A1,US11624086-B2,1.0
US5763279-A,US6642019-B1,1.0
US20130035257-A1,CN110997900-A,1.0
US20040096853-A1,US11434524-B2,1.0
US20040096853-A1,US11624086-B2,1.0
JP2008503203-A,US11767515-B2,1.0
JP2008503203-A,US11053477-B2,1.0
JP2008503203-A,US11066650-B2,1.0
US8835358-B2,US11434524-B2,1.0
US8835358-B2,US11624086-B2,1.0
US5922597-A,US7468276-B2,1.0
US5922597-A,US8293223-B2,1.0
US5922597-A,US2003032179-A1,1.0
US5922597-A,US7255879-B2,1.0
US20070023292-A1,US11624086-B2,1.0
US20030022207-A1,US11434524-B2,1.0
US20030022207-A1,US11624086-B2,1.0
WO2020219901-A1,US11434524-B2,1.0
WO2020219901-A1,US11624086-B2,1.0
CN204608026-U,US11661574-B2,1.0
US20140342921-A1,US11434524-B2,1.0
US20140342921-A1,US11624086-B2,1.0
US1980-A,EP3884935-A1,1.0
US6638501-B1,US2005014254-A1,1.0
US6638501-B1,US8603809-B2,1.0
US8603809-B2,US11767515-B2,1.0
US8603809-B2,US11053477-B2,1.0
US8603809-B2,US11066650-B2,1.0
US8603809-B2,US10174289-B2,1.0
US20070231887-A1,US11261414-B2,1.0
EP3775161-A4,US11473061-B2,1.0
JP2016028569-A,CN110546258-A,1.0
JP2016028569-A,US11698366-B2,1.0
WO2012006450-A1,EP3030252-B1,1.0
WO2012006450-A1,EP3884935-A1,1.0
WO2012006450-A1,EP3884935-B1,1.0
US20030109042-A1,US7311904-B2,1.0
US20030109042-A1,US2010260847-A1,1.0
US20030109042-A1,US2002160510-A1,1.0
US20030109042-A1,US8435788-B2,1.0
JP62171678-A,JP4187167-B2,1.0
JP62171678-A,US7695958-B2,1.0
CN111117946-A,CN111471643-B,1.0
CN111117946-A,CN111690615-B,1.0
CN111117946-A,CN112501111-B,1.0
CN111117946-A,CN114525237-B,1.0
US6010696-A,US2005019908-A1,1.0
US6010696-A,US7311904-B2,1.0
US6010696-A,US2008131966-A1,1.0
US6010696-A,US2010260847-A1,1.0
US6010696-A,US2002160510-A1,1.0
US6010696-A,US7468276-B2,1.0
US6010696-A,US8293223-B2,1.0
US6010696-A,US2003032179-A1,1.0
US6010696-A,US8435788-B2,1.0
US6010696-A,US7255879-B2,1.0
US20060216775-A1,US11434524-B2,1.0
US20060216775-A1,US11624086-B2,1.0
WO2004034224-A2,US11767514-B2,1.0
WO2018064640-A1,US11434524-B2,1.0
WO2018064640-A1,US11624086-B2,1.0
CN110257249-A,CN112226363-B,1.0
US6136592-A,US11434524-B2,1.0
US6136592-A,US11624086-B2,1.0
US7048856-B2,US11559607-B2,1.0
WO2021067514-A1,US11624086-B2,1.0
US9376716-B2,US11434524-B2,1.0
US9376716-B2,US11624086-B2,1.0
US20180030409-A1,US11767515-B2,1.0
US20180030409-A1,US11053477-B2,1.0
US20180030409-A1,US11066650-B2,1.0
US20180030409-A1,US10174289-B2,1.0
US20180030409-A1,US2022220450-A1,1.0
US20180030409-A1,US11859212-B2,1.0
US20110082549-A1,US2021301251-A1,1.0
WO2000073420-A2,EP2188367-A4,1.0
WO2000073420-A2,US11530385-B2,1.0
WO2000073420-A2,EP2188367-A2,1.0
US20080233088-A1,US10947510-B2,1.0
US20080233088-A1,US11725184-B2,1.0
US20080233088-A1,US2012028355-A1,1.0
US20080233088-A1,US9765301-B2,1.0
US20080233088-A1,US11591572-B2,1.0
US20080233088-A1,US10597633-B2,1.0
US20080233088-A1,US11034935-B2,1.0
US5192553-A,EP3246396-A1,1.0
US5192553-A,US7311904-B2,1.0
US5192553-A,EP2316919-A1,1.0
US5192553-A,US2008131966-A1,1.0
US5192553-A,EP2336299-A1,1.0
US5192553-A,EP2316918-A1,1.0
US5192553-A,US2010260847-A1,1.0
US5192553-A,US2002160510-A1,1.0
US5192553-A,EP2336300-A1,1.0
US5192553-A,US7468276-B2,1.0
US5192553-A,EP2316463-A1,1.0
US5192553-A,EP2338983-A1,1.0
US5192553-A,US8293223-B2,1.0
US5192553-A,US2003032179-A1,1.0
US5192553-A,US8435788-B2,1.0
US5192553-A,EP2314673-A1,1.0
US5192553-A,EP2336301-A1,1.0
US5192553-A,US7255879-B2,1.0
CN115358973-A,CN116012838-B,1.0
US5436134-A,US11434524-B2,1.0
US5436134-A,US11624086-B2,1.0
US20200348287-A1,US2020308550-A1,1.0
US20120258871-A1,US11434524-B2,1.0
US20120258871-A1,US11624086-B2,1.0
US6057123-A,US7468276-B2,1.0
US6057123-A,US8293223-B2,1.0
US6057123-A,US2003032179-A1,1.0
US6057123-A,US7255879-B2,1.0
EP2165764-A1,EP3540042-A4,1.0
EP2165764-A1,US11692160-B2,1.0
WO2020231833-A1,US11840683-B2,1.0
WO2016103002-A1,US11767515-B2,1.0
WO2016103002-A1,US11053477-B2,1.0
WO2016103002-A1,US11066650-B2,1.0
WO2016103002-A1,WO2018050862-A1,1.0
WO2016103002-A1,US10174289-B2,1.0
WO2016103002-A1,CN112424333-A,1.0
WO2016103002-A1,WO2019224467-A1,1.0
WO2016103002-A1,EP3515600-B1,1.0
WO2018050862-A1,CN112424333-A,1.0
WO2018050862-A1,WO2019224467-A1,1.0
US20120064537-A1,US9944896-B2,1.0
US20120064537-A1,US2013195811-A1,1.0
US20120064537-A1,US8802081-B2,1.0
US20120064537-A1,US10640747-B2,1.0
US20120064537-A1,US10246678-B2,1.0
WO2003037891-A1,US10041046-B2,1.0
WO2003037891-A1,US10954490-B2,1.0
WO2003037891-A1,US10041047-B2,1.0
US805778-A,EP2793912-B1,1.0
WO2007079183-A2,US8293223-B2,1.0
US4961154-A,US10351819-B2,1.0
US20160143949-A1,US11767515-B2,1.0
US20160143949-A1,US11053477-B2,1.0
US20160143949-A1,US11066650-B2,1.0
US20160143949-A1,US10174289-B2,1.0
WO2021236929-A1,US11434524-B2,1.0
CN111454878-A,CN114958756-B,1.0
CN111454878-A,CN115011548-B,1.0
CN111454878-A,CN113355289-B,1.0
US20060063160-A1,US11624086-B2,1.0
WO1995004045-A1,EP3884935-A1,1.0
WO1995004045-A1,EP3884935-B1,1.0
US20120202704-A1,US11434524-B2,1.0
US20120202704-A1,US11624086-B2,1.0
US20080020401-A1,US11229910-B2,1.0
SE9901523-D0,CN111201047-B,1.0
SE9901523-D0,CN111201047-A,1.0
US6608026-B1,US10694739-B2,1.0
US6608026-B1,US9986733-B2,1.0
US6608026-B1,US11510407-B2,1.0
CN111876386-A,WO2023274338-A1,1.0
CN111876386-A,CN113481162-B,1.0
CN111876386-A,CN112430568-B,1.0
US20180051248-A1,EP3766965-A4,1.0
WO2011094669-A1,US11624086-B2,1.0
US20060046313-A1,US11434524-B2,1.0
US20060046313-A1,US11624086-B2,1.0
US20210332425-A1,US11434524-B2,1.0
US20210332425-A1,US11624086-B2,1.0
US20040033499-A1,US11434524-B2,1.0
US20040033499-A1,US11624086-B2,1.0
US7727759-B2,US11661574-B2,1.0
US20040198701-A1,EP3884935-A1,1.0
US20040198701-A1,EP3884935-B1,1.0
CN1284380-A,CN111500533-A,1.0
US3556000-A,US9914920-B2,1.0
CN111040997-A,CN114958756-B,1.0
JP2011521642-A,US11661574-B2,1.0
WO2009024448-A1,CN110573609-A,1.0
US10002316-B2,US11434524-B2,1.0
US10002316-B2,US11624086-B2,1.0
CN111197061-A,CN113025569-B,1.0
CN111197061-A,CN113046309-B,1.0
US20100143980-A1,US11629329-B2,1.0
US20030224419-A1,US11434524-B2,1.0
US20030224419-A1,US11624086-B2,1.0
US7329492-B2,US11434524-B2,1.0
US7329492-B2,US11624086-B2,1.0
US10538741-B2,US11767515-B2,1.0
US10538741-B2,US11053477-B2,1.0
US10538741-B2,US11066650-B2,1.0
US5827742-A,US7468276-B2,1.0
US5827742-A,US8293223-B2,1.0
US5827742-A,US2003032179-A1,1.0
US5827742-A,US7255879-B2,1.0
US5914268-A,US7468276-B2,1.0
US5914268-A,US8293223-B2,1.0
US5914268-A,US2003032179-A1,1.0
US5914268-A,US7255879-B2,1.0
US20050266417-A1,US11434524-B2,1.0
US20050266417-A1,US11624086-B2,1.0
WO2003010176-A2,US11434524-B2,1.0
WO2003010176-A2,US11624086-B2,1.0
US6087113-A,US7468276-B2,1.0
US6087113-A,US8293223-B2,1.0
US6087113-A,US2003032179-A1,1.0
US6087113-A,US7255879-B2,1.0
US20170073625-A1,US11661574-B2,1.0
US20090082212-A1,US11434524-B2,1.0
US20090082212-A1,US11624086-B2,1.0
US20210339465-A1,US11767514-B2,1.0
US20170226455-A1,US11661574-B2,1.0
US20120202288-A1,EP3884935-B1,1.0
US6709864-B1,US2005019908-A1,1.0
US6709864-B1,US7311904-B2,1.0
US6709864-B1,US2008131966-A1,1.0
US6709864-B1,US2010260847-A1,1.0
US6709864-B1,US2002160510-A1,1.0
US6709864-B1,US7468276-B2,1.0
US6709864-B1,US8293223-B2,1.0
US6709864-B1,US8435788-B2,1.0
US6013440-A,US11434524-B2,1.0
US6013440-A,US11624086-B2,1.0
US20120202698-A1,US11434524-B2,1.0
US20120202698-A1,US11624086-B2,1.0
US20100249491-A1,CN106536707-B,1.0
US20100249491-A1,CN106536707-A,1.0
US20100249491-A1,US10683476-B2,1.0
US8026210-B2,US10694739-B2,1.0
US8026210-B2,US9986733-B2,1.0
US8026210-B2,US11510407-B2,1.0
US7126024-B2,US10694739-B2,1.0
US7126024-B2,US9986733-B2,1.0
US7126024-B2,US11510407-B2,1.0
US20160130543-A1,EP3764883-A4,1.0
US20090028755-A1,US11773359-B2,1.0
US20090028755-A1,US10472612-B2,1.0
US20090028755-A1,US10655098-B2,1.0
US20090028755-A1,US10954482-B2,1.0
CN105985395-A,US11767515-B2,1.0
CN105985395-A,US11053477-B2,1.0
CN105985395-A,US11066650-B2,1.0
CN105985395-A,US10174289-B2,1.0
EP1923471-A1,US11434524-B2,1.0
EP1923471-A1,US11624086-B2,1.0
US20050277125-A1,US11555171-B2,1.0
WO2017049243-A1,US11767515-B2,1.0
WO2017049243-A1,US11053477-B2,1.0
WO2017049243-A1,US11066650-B2,1.0
WO2017049243-A1,EP3704227-A4,1.0
WO2017049243-A1,US11821007-B2,1.0
WO2017049243-A1,US10174289-B2,1.0
WO2008020942-A2,US10947510-B2,1.0
WO2008020942-A2,US9765301-B2,1.0
WO2008020942-A2,US11034935-B2,1.0
US7419952-B2,US10694739-B2,1.0
US7419952-B2,US9986733-B2,1.0
US7419952-B2,US11510407-B2,1.0
US9573128-B1,US11661574-B2,1.0
US20210238664-A1,US11434524-B2,1.0
US20210238664-A1,US11624086-B2,1.0
US20180015672-A1,US11767514-B2,1.0
US20180015672-A1,US2020063093-A1,1.0
US20180015672-A1,US11085018-B2,1.0
US4816395-A,US11401501-B2,1.0
US20170304294-A1,US11767515-B2,1.0
US20170304294-A1,US11053477-B2,1.0
US20170304294-A1,US11066650-B2,1.0
US20170304294-A1,US10174289-B2,1.0
WO2015179393-A1,US11725184-B2,1.0
WO2015179393-A1,US11591572-B2,1.0
WO2007092571-A2,US11643632-B2,1.0
WO2007092571-A2,FR3094012-A1,1.0
US6025472-A,US10694739-B2,1.0
US6025472-A,US9986733-B2,1.0
US6025472-A,US11510407-B2,1.0
US20170009194-A1,EP3684915-A4,1.0
WO2020130183-A1,CN112961822-B,1.0
WO1994012649-A2,US10590392-B2,1.0
WO2008060632-A2,EP3884935-A1,1.0
US20170205398-A1,US11767515-B2,1.0
US20170205398-A1,US11053477-B2,1.0
US20170205398-A1,US11066650-B2,1.0
US20170205398-A1,US10174289-B2,1.0
US9675646-B2,US11767515-B2,1.0
US9675646-B2,US11053477-B2,1.0
US9675646-B2,US11066650-B2,1.0
US9675646-B2,US10174289-B2,1.0
US20020045579-A1,CN104641237-A,1.0
US20180298343-A1,US11840683-B2,1.0
CN203513696-U,US11661574-B2,1.0
US8445632-B2,US10694739-B2,1.0
US8445632-B2,US9986733-B2,1.0
US8445632-B2,US11510407-B2,1.0
WO2015108893-A1,US11390852-B2,1.0
WO2015108893-A1,US11767515-B2,1.0
WO2015108893-A1,US11053477-B2,1.0
WO2015108893-A1,US11066650-B2,1.0
WO2015108893-A1,US10174289-B2,1.0
WO2015011633-A1,US10694739-B2,1.0
WO2015011633-A1,US9986733-B2,1.0
WO2015011633-A1,US11510407-B2,1.0
US8546140-B2,US10900022-B2,1.0
US5395490-A,EP3030252-B1,1.0
US5395490-A,EP3884935-A1,1.0
US5395490-A,EP3884935-B1,1.0
US20100152118-A1,EP3030252-B1,1.0
US20100152118-A1,EP3884935-A1,1.0
US20100152118-A1,CN114404588-A,1.0
US20100152118-A1,US11813304-B2,1.0
US20020150909-A1,US11624086-B2,1.0
US6548299-B1,US7311904-B2,1.0
US6548299-B1,US2010260847-A1,1.0
US6548299-B1,US8435788-B2,1.0
EP2412800-A1,US10947510-B2,1.0
EP2412800-A1,US11629385-B2,1.0
EP2412800-A1,US11767515-B2,1.0
